user_id,age,gender,country,post_id,post_type,post_category,likes,comments,shares,watch_time_sec,impression_count,posted_at,follower_count,is_verified,device_type,sentiment,hashtags,engagement_rate,hashtag_count,engagement_score,year,month,month_name,day_of_week,country_avg_impressions,age_group
97897,31.0,female,brazil,521990,reel,fitness,3172.0,1677.0,1302.0,59,94348,2023-12-12,231170,False,mobile,positive,#tech #music #travel,0.065194811,3,6151.0,2023,12,December,Tuesday,49193.1746031746,26–35
33419,38.0,female,japan,751631,video,fitness,18854.0,1831.0,1939.0,4437,11271,2022-10-21,57719,False,tablet,negative,#lifestyle #music,2.007275308,2,22624.0,2022,10,October,Friday,49616.13559322034,36–45
60636,40.0,male,canada,633415,reel,fashion,3427.0,987.0,786.0,1417,91402,2022-10-27,529310,False,mobile,positive,#fun,0.056891534,1,5200.0,2022,10,October,Thursday,48703.150097465885,36–45
60015,14.0,female,canada,218251,reel,food,7798.0,1521.0,732.0,2160,48058,2022-12-11,16065,False,desktop,neutral,#travel,0.209143119,1,10051.0,2022,12,December,Sunday,48703.150097465885,Under 18
64268,50.0,other,australia,783565,text,fitness,10105.5,2701.0,967.0,7388,99648,2023-01-17,490632,False,tablet,positive,#fashion #travel,0.114442839,2,13773.5,2023,1,January,Tuesday,48346.38336713996,46–55
97939,49.0,male,india,863570,text,travel,15490.0,2864.0,1820.0,5910,23553,2023-07-22,720114,False,tablet,positive,#fitness #lifestyle,0.856536322,2,20174.0,2023,7,July,Saturday,52462.38691588785,46–55
28141,63.0,female,france,593322,text,fitness,10707.0,1553.0,1169.0,6211,73529,2022-07-13,80606,False,desktop,positive,#foodie #fashion #fun,0.182635423,3,13429.0,2022,7,July,Wednesday,51727.67338709677,56+
90356,64.0,female,australia,967595,image,education,11743.0,754.0,1092.0,1338,20892,2023-07-11,721208,False,desktop,negative,#tech #fitness #lifestyle,0.65044036,3,13589.0,2023,7,July,Tuesday,48346.38336713996,56+
81910,16.0,male,germany,289836,text,travel,4206.0,675.0,651.0,466,2030,2023-03-12,306654,False,desktop,neutral,#fun,2.725123153,1,5532.0,2023,3,March,Sunday,48605.40612244898,Under 18
66044,34.0,male,canada,726112,reel,food,18584.0,831.0,521.0,7001,15805,2023-01-20,146264,False,tablet,positive,#tech,1.261372983,1,19936.0,2023,1,January,Friday,48703.150097465885,26–35
77214,38.0,male,brazil,662952,video,education,19348.0,1119.0,110.0,2310,84538,2023-01-07,62873,False,mobile,neutral,#fashion #fun #fitness,0.243405333,3,20577.0,2023,1,January,Saturday,49193.1746031746,36–45
43827,61.0,male,brazil,156795,reel,fashion,3313.0,27.0,1572.0,7948,62694,2022-11-16,303713,False,mobile,neutral,#tech #foodie,0.078348805,2,4912.0,2022,11,November,Wednesday,49193.1746031746,56+
65820,55.0,other,australia,221729,video,tech,15055.0,1253.0,1616.0,7298,147,2022-08-27,219353,False,mobile,neutral,#travel #reels,121.9319728,2,17924.0,2022,8,August,Saturday,48346.38336713996,46–55
72623,48.0,male,germany,787693,reel,tech,19311.0,415.0,607.0,2471,233,2023-01-27,190168,False,mobile,positive,#fitness,87.26609442,1,20333.0,2023,1,January,Friday,48605.40612244898,46–55
91734,25.0,other,uk,344620,image,education,8873.0,2072.0,1078.0,7434,47722,2023-10-10,149994,False,tablet,neutral,#fashion #love,0.251938309,2,12023.0,2023,10,October,Tuesday,51119.39350912779,18–25
85450,64.0,other,usa,136079,text,travel,4458.0,1710.0,1667.0,719,87695,2022-10-12,45699,False,desktop,neutral,#fitness,0.089343748,1,7835.0,2022,10,October,Wednesday,51263.87225548902,56+
32299,44.0,male,japan,184225,reel,fitness,18032.0,2720.0,1246.0,1235,11338,2022-01-13,54896,False,mobile,negative,#fitness,1.940201094,1,21998.0,2022,1,January,Thursday,49616.13559322034,36–45
53585,29.0,other,japan,648547,text,fitness,9350.0,541.0,895.0,562,35232,2023-01-20,307477,False,tablet,positive,#fashion #love,0.306142144,2,10786.0,2023,1,January,Friday,49616.13559322034,26–35
74044,53.0,male,uk,388715,image,travel,8184.0,164.0,1598.0,982,28182,2023-06-25,88041,False,tablet,positive,#love,0.352920304,1,9946.0,2023,6,June,Sunday,51119.39350912779,46–55
52557,48.0,male,canada,151119,image,music,15865.0,2255.0,523.0,2966,56405,2023-11-21,16647,False,mobile,neutral,#music #fun,0.330520344,2,18643.0,2023,11,November,Tuesday,48703.150097465885,46–55
59080,58.0,male,france,370153,text,food,2341.0,2996.0,145.0,2335,53346,2022-10-20,730803,False,desktop,positive,#music #fashion #travel,0.102763094,3,5482.0,2022,10,October,Thursday,51727.67338709677,56+
12693,31.0,male,india,210210,text,education,17902.0,984.0,263.0,4520,51789,2022-09-14,449441,False,desktop,positive,#love,0.369750333,1,19149.0,2022,9,September,Wednesday,52462.38691588785,26–35
79163,47.0,female,uk,603747,video,travel,1838.0,2661.0,1567.0,4649,40864,2022-04-18,179403,True,tablet,positive,#lifestyle,0.148443618,1,6066.0,2022,4,April,Monday,51119.39350912779,46–55
35939,58.0,other,germany,423973,text,music,17254.0,372.0,467.0,4854,22468,2023-08-04,518801,True,desktop,positive,#travel #foodie,0.805278618,2,18093.0,2023,8,August,Friday,48605.40612244898,56+
58925,52.0,female,brazil,400374,text,food,5538.0,1497.0,1584.0,1730,35339,2023-11-19,200136,False,tablet,negative,#fun #fashion #music,0.21899318,3,8619.0,2023,11,November,Sunday,49193.1746031746,46–55
52941,40.0,other,usa,211364,video,fashion,11469.0,68.0,871.0,4339,68070,2022-07-02,782105,False,desktop,neutral,#lifestyle #music,0.182282944,2,12408.0,2022,7,July,Saturday,51263.87225548902,36–45
31834,13.0,male,canada,418193,reel,fashion,9533.0,1543.0,958.0,7879,69971,2023-12-07,428831,False,mobile,positive,#fun,0.171985537,1,12034.0,2023,12,December,Thursday,48703.150097465885,Under 18
28047,54.0,other,usa,463906,video,education,5477.0,1497.0,1996.0,7800,81659,2023-01-02,111108,False,desktop,neutral,#fitness #love #travel,0.111818661,3,8970.0,2023,1,January,Monday,51263.87225548902,46–55
36105,30.0,other,india,485417,reel,travel,9363.0,100.0,1210.0,3047,85542,2023-06-18,690569,False,mobile,negative,#fun #travel #fitness,0.124769119,3,10673.0,2023,6,June,Sunday,52462.38691588785,26–35
85766,60.0,male,brazil,481610,reel,fashion,12264.0,0.0,1366.0,1357,84325,2023-06-07,125301,False,mobile,neutral,#fun #foodie,0.161636525,2,13630.0,2023,6,June,Wednesday,49193.1746031746,56+
25707,52.0,other,germany,791858,reel,fitness,13536.0,2398.0,1986.0,2375,87307,2022-10-12,152871,False,tablet,negative,#fashion #lifestyle #foodie,0.205252729,3,17920.0,2022,10,October,Wednesday,48605.40612244898,46–55
31976,45.0,male,japan,743341,video,food,17512.0,2054.0,1122.0,2762,92022,2022-09-16,238701,False,mobile,positive,#love #music #lifestyle,0.224815805,3,20688.0,2022,9,September,Friday,49616.13559322034,36–45
54262,24.0,male,india,533531,video,tech,11819.0,317.0,678.0,5225,46370,2022-06-22,654879,False,tablet,neutral,#fun #fashion #lifestyle,0.276342463,3,12814.0,2022,6,June,Wednesday,52462.38691588785,18–25
33776,20.0,male,uk,981450,image,music,12191.0,2670.0,1329.0,1785,87701,2023-12-18,209807,False,mobile,neutral,#love #music #tech,0.184604509,3,16190.0,2023,12,December,Monday,51119.39350912779,18–25
40080,36.0,male,japan,919227,reel,tech,6499.0,1878.0,1748.0,6006,73079,2022-11-26,682711,False,mobile,positive,#fun,0.138548694,1,10125.0,2022,11,November,Saturday,49616.13559322034,36–45
76842,28.0,other,japan,738100,video,fashion,12079.0,2556.0,1222.0,1962,44114,2023-03-28,100304,True,mobile,negative,#fun #tech #love,0.359455048,3,15857.0,2023,3,March,Tuesday,49616.13559322034,26–35
71373,62.0,female,germany,709699,image,music,17668.0,185.0,757.0,6944,64980,2023-04-16,153008,False,desktop,positive,#music #travel,0.286395814,2,18610.0,2023,4,April,Sunday,48605.40612244898,56+
16776,16.0,male,uk,401335,reel,food,8762.0,727.0,1177.0,7246,15765,2022-03-22,384358,False,desktop,neutral,#love #fitness,0.676562004,2,10666.0,2022,3,March,Tuesday,51119.39350912779,Under 18
65016,50.0,female,australia,285525,video,fitness,19248.0,2509.0,918.0,1188,40642,2022-11-17,135793,False,mobile,positive,#lifestyle #fashion,0.557920378,2,22675.0,2022,11,November,Thursday,48346.38336713996,46–55
19474,56.0,female,india,112453,video,tech,6045.0,342.0,1119.0,5965,86869,2023-03-17,790635,False,tablet,positive,#reels #lifestyle,0.086405968,2,7506.0,2023,3,March,Friday,52462.38691588785,56+
68053,39.0,other,france,220848,video,fitness,12176.0,2682.0,574.0,2678,37068,2023-02-03,651107,False,mobile,positive,#fitness #music #reels,0.41631596,3,15432.0,2023,2,February,Friday,51727.67338709677,36–45
31959,21.0,male,uae,543541,text,fitness,11333.0,712.0,705.0,6105,23581,2022-07-07,182385,False,tablet,positive,#tech #foodie #love,0.540689538,3,12750.0,2022,7,July,Thursday,48928.41351888668,18–25
15530,59.0,other,brazil,674281,image,tech,18361.0,2623.0,1958.0,5176,70658,2023-03-14,247982,False,mobile,positive,#lifestyle #fashion #foodie,0.324690764,3,22942.0,2023,3,March,Tuesday,49193.1746031746,56+
13748,28.0,male,germany,472924,video,tech,8638.0,135.0,833.0,5055,52744,2023-03-24,714862,False,mobile,positive,#love,0.182124981,1,9606.0,2023,3,March,Friday,48605.40612244898,26–35
23545,24.0,female,brazil,145706,text,music,13070.0,1922.0,1382.0,3007,47054,2023-04-15,336301,False,tablet,positive,#fitness,0.347983168,1,16374.0,2023,4,April,Saturday,49193.1746031746,18–25
76199,43.0,male,india,623324,image,fashion,5039.0,382.0,813.0,5307,9245,2023-06-24,701443,False,tablet,positive,#travel,0.674310438,1,6234.0,2023,6,June,Saturday,52462.38691588785,36–45
44766,36.0,male,uk,608197,image,music,15265.0,185.0,398.0,3123,50594,2023-04-06,795835,False,desktop,neutral,#fitness,0.313238724,1,15848.0,2023,4,April,Thursday,51119.39350912779,36–45
83530,26.0,female,france,273889,text,education,2973.0,2686.0,1807.0,3143,60935,2023-05-30,458867,True,tablet,positive,#lifestyle #foodie,0.122524001,2,7466.0,2023,5,May,Tuesday,51727.67338709677,26–35
71087,57.0,female,uae,715722,image,food,4626.0,927.0,1399.0,2800,65606,2022-08-25,54500,False,mobile,positive,#fun #fitness,0.105965918,2,6952.0,2022,8,August,Thursday,48928.41351888668,56+
78840,37.0,male,usa,811070,text,travel,16502.0,963.0,601.0,323,43164,2022-06-30,407567,False,tablet,positive,#fun #reels #lifestyle,0.41854323,3,18066.0,2022,6,June,Thursday,51263.87225548902,36–45
64384,46.0,other,france,675087,reel,food,7999.0,560.0,327.0,3683,23054,2023-02-14,403274,False,desktop,positive,#tech,0.385442873,1,8886.0,2023,2,February,Tuesday,51727.67338709677,46–55
61005,15.0,male,germany,743874,video,music,2292.0,1189.0,1295.0,7505,96972,2023-05-31,791772,False,mobile,neutral,#travel #foodie #fun,0.04925133,3,4776.0,2023,5,May,Wednesday,48605.40612244898,Under 18
56576,36.0,female,brazil,160964,text,travel,18488.0,897.0,1620.0,2202,39151,2022-03-13,293668,False,mobile,positive,#tech,0.536512477,1,21005.0,2022,3,March,Sunday,49193.1746031746,36–45
49353,54.0,other,france,546894,image,music,17451.0,2686.0,1318.0,6202,92321,2022-07-01,590505,False,mobile,positive,#music #reels #travel,0.232395663,3,21455.0,2022,7,July,Friday,51727.67338709677,46–55
72003,21.0,female,canada,302222,image,tech,14859.0,1928.0,394.0,7442,86267,2022-04-14,320905,False,tablet,positive,#fitness #foodie #reels,0.199160745,3,17181.0,2022,4,April,Thursday,48703.150097465885,18–25
93211,38.0,female,uk,459523,reel,fitness,16807.0,1837.0,1495.0,1794,6674,2022-09-29,290545,False,mobile,neutral,#reels,3.017530716,1,20139.0,2022,9,September,Thursday,51119.39350912779,36–45
62733,32.0,other,uk,815798,reel,food,3819.0,2368.0,547.0,2248,32481,2022-10-14,167148,False,mobile,positive,#music #lifestyle #fashion,0.207321203,3,6734.0,2022,10,October,Friday,51119.39350912779,26–35
75318,52.0,female,canada,734275,reel,music,12682.0,1712.0,1041.0,2342,26139,2022-03-28,105455,True,tablet,positive,#lifestyle #music,0.590496959,2,15435.0,2022,3,March,Monday,48703.150097465885,46–55
99474,22.0,female,japan,948358,reel,fitness,14785.0,1738.0,918.0,3393,5431,2023-01-21,367931,False,mobile,neutral,#music #reels,3.21137912,2,17441.0,2023,1,January,Saturday,49616.13559322034,18–25
33664,31.0,female,japan,628089,reel,food,1280.0,1180.0,76.0,3400,30512,2022-03-14,729329,False,tablet,negative,#reels,0.08311484,1,2536.0,2022,3,March,Monday,49616.13559322034,26–35
77172,15.0,female,india,534264,video,education,13241.0,857.0,1072.0,1975,83957,2023-08-26,281581,False,tablet,negative,#love #fitness,0.180687733,2,15170.0,2023,8,August,Saturday,52462.38691588785,Under 18
95616,36.0,female,australia,926576,text,lifestyle,10011.0,284.0,1521.0,5509,90393,2023-11-16,429579,False,desktop,neutral,#love #music #reels,0.130718087,3,11816.0,2023,11,November,Thursday,48346.38336713996,36–45
36736,17.0,female,usa,980910,reel,food,14147.0,2398.0,1449.0,3045,17558,2022-11-06,242057,False,mobile,negative,#fitness #love #reels,1.024831985,3,17994.0,2022,11,November,Sunday,51263.87225548902,Under 18
10854,15.0,male,canada,765508,reel,fitness,19816.0,2130.0,1012.0,1307,14158,2023-11-30,524357,False,tablet,positive,#love,1.683853652,1,22958.0,2023,11,November,Thursday,48703.150097465885,Under 18
48623,39.0,female,india,212364,video,lifestyle,17146.0,1647.0,1771.0,7343,35441,2023-03-19,715160,False,desktop,positive,#love,0.580231935,1,20564.0,2023,3,March,Sunday,52462.38691588785,36–45
17392,28.0,female,brazil,969251,text,fashion,1629.0,665.0,1579.0,6753,35265,2022-08-24,762338,False,tablet,negative,#fashion #music,0.109825606,2,3873.0,2022,8,August,Wednesday,49193.1746031746,26–35
65680,61.0,male,canada,775221,reel,education,5499.0,1393.0,1017.0,6492,58525,2023-11-05,248468,True,mobile,positive,#tech,0.13513883,1,7909.0,2023,11,November,Sunday,48703.150097465885,56+
56717,27.0,male,australia,554933,text,tech,8634.0,2588.0,1644.0,1455,518,2023-08-08,461336,False,desktop,positive,#fitness,24.83783784,1,12866.0,2023,8,August,Tuesday,48346.38336713996,26–35
97092,47.0,female,canada,253552,text,fashion,3014.0,2024.0,128.0,962,82659,2022-08-18,356268,False,tablet,negative,#tech #fitness,0.062497732,2,5166.0,2022,8,August,Thursday,48703.150097465885,46–55
60859,24.0,male,australia,118637,video,music,10773.0,2527.0,518.0,1717,51336,2022-09-11,659835,False,desktop,negative,#fun,0.269167835,1,13818.0,2022,9,September,Sunday,48346.38336713996,18–25
36309,53.0,other,australia,931053,video,fashion,17881.0,2260.0,303.0,2429,37457,2023-11-05,345804,False,mobile,positive,#fashion #music,0.545799183,2,20444.0,2023,11,November,Sunday,48346.38336713996,46–55
97455,56.0,male,australia,553520,reel,food,8280.0,929.0,1135.0,5391,82378,2022-12-21,236900,False,tablet,neutral,#fun #travel,0.125567506,2,10344.0,2022,12,December,Wednesday,48346.38336713996,56+
73734,38.0,female,uk,671719,image,tech,8653.0,2407.0,724.0,2539,83823,2023-05-10,205184,False,mobile,positive,#fun,0.140581941,1,11784.0,2023,5,May,Wednesday,51119.39350912779,36–45
80467,59.0,female,france,724225,video,education,19936.0,213.0,911.0,3618,38072,2023-02-14,723499,False,tablet,positive,#lifestyle #travel,0.553162429,2,21060.0,2023,2,February,Tuesday,51727.67338709677,56+
62662,38.0,male,uk,418316,text,lifestyle,11820.0,1497.0,815.0,2378,40757,2022-07-18,84480,False,desktop,positive,#fun #reels #travel,0.317442403,3,14132.0,2022,7,July,Monday,51119.39350912779,36–45
22688,35.0,female,india,125437,text,food,7637.0,1403.0,973.0,874,49790,2023-03-05,366550,False,mobile,neutral,#love #fun,0.201104639,2,10013.0,2023,3,March,Sunday,52462.38691588785,26–35
35342,43.0,other,uk,501365,reel,music,13390.0,199.0,1962.0,3670,70075,2023-04-20,433172,False,desktop,positive,#music #lifestyle,0.221919372,2,15551.0,2023,4,April,Thursday,51119.39350912779,36–45
47157,62.0,other,uk,507887,reel,travel,10105.5,2285.0,818.0,2205,56140,2023-08-11,403508,False,tablet,negative,#fitness #reels #lifestyle,0.400249377,3,13208.5,2023,8,August,Friday,51119.39350912779,56+
77863,32.0,female,brazil,596221,reel,food,16155.0,670.0,362.0,4527,26894,2022-12-08,276469,False,tablet,negative,#fun #reels,0.639064475,2,17187.0,2022,12,December,Thursday,49193.1746031746,26–35
62083,24.0,other,canada,123119,text,lifestyle,3060.0,1728.0,1089.0,7492,10005,2023-04-19,59616,False,mobile,neutral,#fun,0.587406297,1,5877.0,2023,4,April,Wednesday,48703.150097465885,18–25
75733,35.0,other,uk,801477,video,fitness,13697.0,1249.0,1054.0,1139,66501,2023-02-01,247681,False,mobile,positive,#fun #tech,0.240597886,2,16000.0,2023,2,February,Wednesday,51119.39350912779,26–35
99045,16.0,male,uae,330389,image,music,15313.0,878.0,1318.0,3591,92279,2023-03-02,509558,False,tablet,positive,#tech #music,0.189739811,2,17509.0,2023,3,March,Thursday,48928.41351888668,Under 18
44698,35.0,male,australia,509495,video,education,7510.0,250.0,1800.0,4714,27026,2022-02-14,468550,False,desktop,positive,#fun,0.353733442,1,9560.0,2022,2,February,Monday,48346.38336713996,26–35
90623,60.0,male,canada,955267,image,education,2950.0,2523.0,808.0,4714,46152,2022-12-09,564249,False,tablet,positive,#lifestyle #travel #foodie,0.136093777,3,6281.0,2022,12,December,Friday,48703.150097465885,56+
32671,60.0,female,japan,330882,video,food,14387.0,497.0,1342.0,2673,44328,2023-11-22,272551,False,desktop,positive,#fun #tech #reels,0.366044035,3,16226.0,2023,11,November,Wednesday,49616.13559322034,56+
35184,13.0,male,brazil,357157,reel,travel,6063.0,1987.0,1037.0,4530,31146,2022-01-17,549702,False,mobile,positive,#travel,0.291754961,1,9087.0,2022,1,January,Monday,49193.1746031746,Under 18
52107,37.0,female,france,576113,text,food,14205.0,977.0,569.0,1545,4771,2022-08-07,782591,False,desktop,positive,#fun #fashion,3.301404318,2,15751.0,2022,8,August,Sunday,51727.67338709677,36–45
96202,14.0,female,brazil,685093,image,music,11922.0,2748.0,969.0,2843,61071,2023-08-19,245494,False,tablet,positive,#reels,0.25607899,1,15639.0,2023,8,August,Saturday,49193.1746031746,Under 18
61663,42.0,female,australia,118201,video,lifestyle,7661.0,783.0,1879.0,5027,50287,2022-07-10,335100,False,desktop,neutral,#fashion #fun,0.205281683,2,10323.0,2022,7,July,Sunday,48346.38336713996,36–45
25708,15.0,female,canada,357636,text,education,3421.0,2476.0,1265.0,4667,24971,2023-01-26,478292,False,mobile,positive,#fun #love,0.286812703,2,7162.0,2023,1,January,Thursday,48703.150097465885,Under 18
59811,33.0,female,france,128634,image,travel,1990.0,538.0,352.0,265,67062,2023-03-15,751695,False,desktop,positive,#reels,0.042945334,1,2880.0,2023,3,March,Wednesday,51727.67338709677,26–35
12811,37.0,male,usa,504042,image,tech,13057.0,900.0,1271.0,7565,93721,2023-10-06,642015,True,tablet,neutral,#music,0.162482261,1,15228.0,2023,10,October,Friday,51263.87225548902,36–45
66250,32.0,female,germany,448965,text,lifestyle,1482.0,1466.0,609.0,101,93028,2023-05-12,43239,True,tablet,negative,#fashion,0.0382358,1,3557.0,2023,5,May,Friday,48605.40612244898,26–35
82082,61.0,other,brazil,605341,reel,education,2545.0,209.0,467.0,7230,64240,2022-04-04,659713,False,desktop,neutral,#foodie,0.0501401,1,3221.0,2022,4,April,Monday,49193.1746031746,56+
